date,jackpot_winner,second winner,,,,,,,,jackpot_winner,jnum_1,jwinner_1,jnum_2,jwinner_2,jnum_3,jwinner_3,jnum_4,jwinner_4,j_amt_col,j_num_col
4/13/07,[' '],"[' 1  Georgia', ' 1  Maryland', ' 1  Michigan', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
4/17/07,[' '],[' 1  Illinois'],,,,,,,,[' '],,,,,,,,,0,0
4/20/07,[' '],"[' 1  California', ' 1  New Jersey', ' 2  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
4/24/07,[' '],"[' 1  California', ' 2  Georgia', ' 1  Michigan', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
4/27/07,[' '],"[' 1  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
5/1/07,[' '],"[' 1  California', ' 2  Illinois', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
5/4/07,[' '],"[' 2  California', ' 1  Georgia', ' 2  Illinois', ' 1  New York', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
5/8/07,[' '],"[' 1  California', ' 1  Massachusetts', ' 1  New Jersey', ' 1  Ohio', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
5/11/07,[' 1  California'],"[' 1  California', ' 1  Massachusetts', ' 2  New Jersey', ' 3  New York', ' 1  Ohio']",,,,,,,,[' 1  California'],1,CA,,,,,,,112000000,1
5/15/07,[' '],"[' 1  California', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
5/18/07,[' '],"[' 1  Illinois', ' 2  Ohio', ' 1  Texas', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
5/22/07,[' '],"[' 1  California', ' 1  Illinois', ' 1  Maryland', ' 1  Michigan', ' 1  New Jersey', ' 1  Ohio', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
5/25/07,[' '],"[' 1  Maryland', ' 2  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
5/29/07,[' 1  Virginia'],"[' 1  California', ' 1  Illinois', ' 1  Massachusetts', ' 1  Texas']",,,,,,,,[' 1  Virginia'],1,VA,,,,,,,44000000,1
6/1/07,[' '],"[' 1  Maryland', ' 2  New York']",,,,,,,,[' '],,,,,,,,,0,0
6/5/07,[' '],"[' 1  Michigan', ' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
6/8/07,[' '],"[' 2  California', ' 1  Massachusetts', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
6/12/07,[' '],"[' 1  Illinois', ' 1  Maryland', ' 1  Michigan', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
6/15/07,[' '],"[' 1  Illinois', ' 1  Ohio', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
6/19/07,[' '],"[' 2  Illinois', ' 1  New Jersey', ' 2  New York', ' 2  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
6/22/07,[' '],"[' 3  California', ' 1  Georgia', ' 1  Illinois', ' 1  Massachusetts', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
6/26/07,[' '],"[' 1  California', ' 1  Georgia', ' 1  Michigan', ' 1  New Jersey', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
6/29/07,[' '],"[' 1  Massachusetts', ' 1  Michigan', ' 2  New Jersey', ' 1  Ohio', ' 2  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
7/3/07,[' '],"[' 2  California', ' 1  Michigan', ' 1  New Jersey', ' 2  New York']",,,,,,,,[' '],,,,,,,,,0,0
7/6/07,[' 1  Texas'],"[' 1  Georgia', ' 1  Illinois', ' 1  Michigan', ' 2  New York', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' 1  Texas'],1,TX,,,,,,,126000000,1
7/10/07,[' '],"[' 1  California', ' 1  Georgia', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
7/13/07,[' '],"[' 1  Maryland', ' 1  Michigan', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
7/17/07,[' '],"[' 2  California', ' 1  Georgia', ' 1  Maryland', ' 1  Michigan', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
7/20/07,[' '],"[' 3  California', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
7/24/07,[' '],"[' 1  California', ' 1  Michigan', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
7/27/07,[' '],"[' 1  Massachusetts', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
7/31/07,[' '],"[' 1  California', ' 1  Georgia', ' 2  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
8/3/07,[' '],"[' 1  California', ' 1  Georgia', ' 1  Michigan', ' 1  New York', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
8/7/07,[' '],"[' 1  California', ' 1  Illinois', ' 1  Massachusetts', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
8/10/07,[' '],"[' 1  Illinois', ' 3  New Jersey', ' 4  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
8/14/07,[' '],"[' 1  California', ' 3  Georgia', ' 1  Maryland', ' 1  New Jersey', ' 2  New York', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
8/17/07,[' '],"[' 1  Georgia', ' 2  Michigan', ' 3  New Jersey', ' 1  New York', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
8/21/07,[' '],"[' 1  California', ' 2  Georgia', ' 2  Illinois', ' 2  Massachusetts', ' 1  Michigan', ' 2  New Jersey', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
8/24/07,[' '],"[' 1  California', ' 1  Georgia', ' 1  Michigan', ' 4  New Jersey', ' 3  New York', ' 1  Ohio', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
8/28/07,[' '],"[' 2  California', ' 1  Georgia', ' 1  Maryland', ' 1  Massachusetts', ' 1  Michigan', ' 1  New Jersey', ' 2  New York', ' 1  Ohio', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
8/31/07,"[' 1  Maryland', ' 1  New Jersey', ' 1  Texas', ' 1  Virginia']","[' 8  California', ' 3  Georgia', ' 3  Illinois', ' 3  Michigan', ' 2  New Jersey', ' 8  New York', ' 2  Ohio', ' 3  Texas', ' 4  Virginia']",,,,,,,,"[' 1  Maryland', ' 1  New Jersey', ' 1  Texas', ' 1  Virginia']",1,MD,1,NJ,1,TX,1,VA,330000000,4
9/4/07,[' '],"[' 1  Texas', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
9/7/07,[' '],"[' 1  California', ' 1  Illinois', ' 1  Massachusetts']",,,,,,,,[' '],,,,,,,,,0,0
9/11/07,[' '],"[' 1  Massachusetts', ' 1  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
9/14/07,[' '],"[' 2  California', ' 1  Georgia', ' 1  Illinois', ' 1  Massachusetts', ' 1  Michigan', ' 1  New Jersey', ' 1  New York', ' 3  Ohio', ' 2  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
9/18/07,[' '],"[' 1  Illinois', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
9/21/07,[' 1  California'],"[' 1  California', ' 1  Michigan', ' 1  New York', ' 1  Texas']",,,,,,,,[' 1  California'],1,CA,,,,,,,60000000,1
9/25/07,[' 1  New Jersey'],"[' 1  Georgia', ' 1  Michigan', ' 1  New Jersey', ' 1  Ohio', ' 1  Texas']",,,,,,,,[' 1  New Jersey'],1,NJ,,,,,,,12000000,1
9/28/07,[' '],"[' 1  California', ' 1  Massachusetts', ' 1  New Jersey', ' 2  New York', ' 1  Ohio', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
10/2/07,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/5/07,[' 1  Maryland'],[' 1  Virginia'],,,,,,,,[' 1  Maryland'],1,MD,,,,,,,26000000,1
10/9/07,[' '],[' 1  Michigan'],,,,,,,,[' '],,,,,,,,,0,0
10/12/07,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
10/16/07,[' '],"[' 1  California', ' 1  Georgia', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
10/19/07,[' '],"[' 2  California', ' 2  Georgia', ' 2  New York', ' 1  Ohio', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
10/23/07,[' '],"[' 4  California', ' 3  New York', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
10/26/07,[' '],"[' 1  California', ' 1  Georgia', ' 1  Michigan', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
10/30/07,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/2/07,[' 1  New York'],"[' 1  California', ' 2  Maryland', ' 1  New Jersey', ' 1  New York', ' 2  Ohio', ' 1  Virginia']",,,,,,,,[' 1  New York'],1,NY,,,,,,,75000000,1
11/6/07,[' '],"[' 2  California', ' 1  Georgia', ' 1  Massachusetts', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
11/9/07,[' '],"[' 1  California', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/13/07,[' '],"[' 2  Georgia', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
11/16/07,[' '],"[' 2  California', ' 1  Michigan', ' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
11/20/07,[' '],"[' 1  Maryland', ' 2  New York']",,,,,,,,[' '],,,,,,,,,0,0
11/23/07,[' '],"[' 1  Maryland', ' 1  Massachusetts', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
11/27/07,[' '],"[' 1  California', ' 1  Massachusetts', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/30/07,[' '],"[' 3  California', ' 1  Georgia', ' 1  Illinois', ' 1  Michigan', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
12/4/07,[' '],"[' 1  California', ' 1  Maryland', ' 1  New York', ' 1  Ohio', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/7/07,[' '],"[' 1  California', ' 1  Georgia', ' 1  Michigan', ' 2  New York', ' 1  Ohio', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
12/11/07,[' '],"[' 2  California', ' 1  Michigan', ' 1  New York', ' 1  Ohio', ' 1  Texas', ' 2  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/14/07,[' '],"[' 4  California', ' 2  Georgia', ' 2  Illinois', ' 3  Massachusetts', ' 3  Michigan', ' 3  New Jersey', ' 4  New York', ' 2  Texas', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
12/18/07,"[' 1  Illinois', ' 1  New Jersey']","[' 2  California', ' 2  Georgia', ' 2  Illinois', ' 1  New Jersey', ' 1  Ohio', ' 1  Texas', ' 2  Virginia']",,,,,,,,"[' 1  Illinois', ' 1  New Jersey']",1,IL,1,NJ,,,,,163000000,2
12/21/07,[' '],"[' 2  California', ' 1  Maryland', ' 1  Massachusetts', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
12/25/07,[' '],"[' 1  Michigan', ' 1  New York', ' 1  Ohio', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
12/28/07,[' '],"[' 1  Maryland', ' 1  Michigan', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
1/1/08,[' 1  Texas'],"[' 1  California', ' 1  Georgia', ' 1  New York']",,,,,,,,[' 1  Texas'],1,TX,,,,,,,33000000,1
1/4/08,[' '],"[' 1  California', ' 1  Illinois']",,,,,,,,[' '],,,,,,,,,0,0
1/8/08,[' '],"[' 2  California', ' 1  Massachusetts', ' 1  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
1/11/08,[' '],"[' 2  California', ' 2  Georgia', ' 1  Illinois', ' 1  Maryland', ' 1  Michigan', ' 1  Ohio', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
1/15/08,[' '],"[' 1  California', ' 1  Michigan', ' 1  New Jersey', ' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
1/18/08,[' '],"[' 1  Georgia', ' 1  Michigan', ' 2  New Jersey', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
1/22/08,[' '],"[' 2  California', ' 3  Illinois', ' 1  New Jersey', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
1/25/08,[' '],"[' 1  Massachusetts', ' 1  New Jersey', ' 1  New York', ' 2  Washington']",,,,,,,,[' '],,,,,,,,,0,0
1/29/08,[' '],"[' 2  California', ' 1  Massachusetts', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
2/1/08,[' '],"[' 1  California', ' 1  Georgia', ' 3  Illinois', ' 1  Massachusetts', ' 1  Michigan', ' 1  New Jersey', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
2/5/08,[' '],"[' 2  California', ' 1  Massachusetts', ' 1  Michigan', ' 2  New Jersey', ' 2  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
2/8/08,[' '],"[' 1  Georgia', ' 2  Illinois', ' 1  Michigan', ' 2  New Jersey', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
2/12/08,[' '],"[' 2  Georgia', ' 2  Illinois', ' 2  Maryland', ' 2  New Jersey', ' 4  New York', ' 1  Ohio', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
2/15/08,[' '],"[' 3  California', ' 2  Maryland', ' 1  Michigan', ' 2  New Jersey', ' 4  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
2/19/08,[' '],"[' 1  California', ' 1  Georgia', ' 1  Maryland', ' 1  Massachusetts', ' 2  Michigan', ' 3  New York', ' 1  Ohio', ' 4  Texas', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
2/22/08,[' 1  Georgia'],"[' 6  California', ' 5  Georgia', ' 7  Illinois', ' 2  Massachusetts', ' 1  Michigan', ' 7  New Jersey', ' 4  New York', ' 4  Ohio', ' 1  Texas', ' 3  Virginia', ' 2  Washington']",,,,,,,,[' 1  Georgia'],1,GA,,,,,,,275000000,1
2/26/08,[' '],"[' 1  California', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
2/29/08,[' '],"[' 2  Georgia', ' 1  Illinois', ' 1  Massachusetts', ' 1  New Jersey', ' 2  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
3/4/08,[' '],"[' 3  California', ' 1  Georgia', ' 1  Illinois', ' 1  New Jersey', ' 1  New York', ' 2  Texas', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
3/7/08,[' '],"[' 1  California', ' 1  Georgia', ' 1  Illinois', ' 1  Maryland', ' 1  Massachusetts', ' 1  Michigan', ' 1  New Jersey', ' 1  New York', ' 1  Ohio', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
3/11/08,[' '],"[' 1  Georgia', ' 1  Michigan', ' 2  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
3/14/08,[' '],"[' 2  California', ' 1  Georgia', ' 1  Illinois', ' 1  Maryland', ' 1  Michigan', ' 1  Ohio', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
3/18/08,[' '],"[' 1  California', ' 2  Georgia', ' 2  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
3/21/08,[' '],"[' 1  California', ' 1  New Jersey', ' 1  Ohio', ' 1  Texas', ' 3  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
3/25/08,[' '],"[' 2  California', ' 1  New Jersey', ' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
3/28/08,[' '],"[' 1  Massachusetts', ' 1  Michigan', ' 2  New Jersey', ' 2  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
4/1/08,[' 1  Michigan'],"[' 1  California', ' 1  Georgia', ' 1  Massachusetts', ' 1  New Jersey', ' 3  New York', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' 1  Michigan'],1,MI,,,,,,,135000000,1
4/4/08,[' '],"[' 2  California', ' 2  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
4/8/08,[' '],[' 1  Michigan'],,,,,,,,[' '],,,,,,,,,0,0
4/11/08,[' '],"[' 1  Maryland', ' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
4/15/08,[' '],"[' 2  California', ' 1  Michigan', ' 1  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
4/18/08,[' '],"[' 1  California', ' 1  Georgia', ' 1  Maryland', ' 1  Michigan', ' 1  New Jersey', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
4/22/08,[' '],"[' 1  California', ' 1  Georgia', ' 1  Maryland', ' 1  New York', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
4/25/08,[' '],"[' 1  California', ' 1  Maryland', ' 2  Texas']",,,,,,,,[' '],,,,,,,,,0,0
4/29/08,[' '],"[' 1  California', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
5/2/08,[' '],"[' 1  Massachusetts', ' 1  New Jersey', ' 1  New York', ' 1  Ohio', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/6/08,[' '],"[' 1  Georgia', ' 1  Illinois', ' 1  Maryland', ' 1  Massachusetts', ' 1  Michigan', ' 2  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
5/9/08,[' '],"[' 1  Illinois', ' 1  Maryland', ' 1  Michigan', ' 4  New Jersey', ' 3  New York', ' 1  Ohio', ' 2  Texas', ' 2  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/13/08,[' '],"[' 1  Michigan', ' 1  New Jersey', ' 3  New York', ' 3  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/16/08,[' 1  Ohio'],"[' 4  California', ' 2  Georgia', ' 2  Illinois', ' 1  Maryland', ' 1  Massachusetts', ' 3  Michigan', ' 2  New Jersey', ' 1  New York', ' 2  Texas', ' 2  Virginia', ' 1  Washington']",,,,,,,,[' 1  Ohio'],1,OH,,,,,,,196000000,1
5/20/08,[' '],"[' 1  Georgia', ' 2  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/23/08,"[' 1  Illinois', ' 1  New York']","[' 1  California', ' 1  Massachusetts', ' 2  New Jersey', ' 1  New York', ' 1  Texas']",,,,,,,,"[' 1  Illinois', ' 1  New York']",1,IL,1,NY,,,,,17000000,2
5/27/08,[' '],"[' 1  Michigan', ' 1  New Jersey', ' 1  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/30/08,[' '],"[' 1  California', ' 1  Georgia']",,,,,,,,[' '],,,,,,,,,0,0
6/3/08,[' '],"[' 1  California', ' 1  Georgia', ' 1  Massachusetts', ' 1  New Jersey', ' 1  Ohio', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
6/6/08,[' '],"[' 1  California', ' 2  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
6/10/08,[' '],"[' 1  California', ' 3  Illinois']",,,,,,,,[' '],,,,,,,,,0,0
6/13/08,[' 1  Michigan'],"[' 5  California', ' 1  New York', ' 1  Texas']",,,,,,,,[' 1  Michigan'],1,MI,,,,,,,56000000,1
6/17/08,[' '],"[' 1  Georgia', ' 1  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
6/20/08,[' '],"[' 1  Illinois', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
6/24/08,[' '],"[' 1  Illinois', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
6/27/08,[' '],"[' 1  Maryland', ' 1  New Jersey', ' 2  New York']",,,,,,,,[' '],,,,,,,,,0,0
7/1/08,[' '],[' 1  Michigan'],,,,,,,,[' '],,,,,,,,,0,0
7/4/08,[' '],"[' 3  California', ' 2  Illinois', ' 2  Massachusetts', ' 2  New Jersey', ' 2  Ohio', ' 1  Texas', ' 2  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
7/8/08,[' '],"[' 2  California', ' 1  Massachusetts', ' 1  New Jersey', ' 1  New York', ' 1  Ohio', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
7/11/08,[' '],"[' 1  California', ' 1  Massachusetts', ' 1  New Jersey', ' 2  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
7/15/08,[' '],[' 1  Illinois'],,,,,,,,[' '],,,,,,,,,0,0
7/18/08,[' '],"[' 1  Massachusetts', ' 1  Michigan', ' 1  New Jersey', ' 1  New York', ' 3  Texas', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
7/22/08,[' 1  New Jersey'],"[' 3  California', ' 1  Georgia', ' 1  Maryland', ' 1  New York', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' 1  New Jersey'],1,NJ,,,,,,,125000000,1
7/25/08,[' '],"[' 1  Massachusetts', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
7/29/08,[' '],"[' 2  California', ' 3  New York', ' 1  Ohio', ' 1  Texas', ' 2  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
8/1/08,[' '],"[' 1  Maryland', ' 1  Massachusetts', ' 2  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
8/5/08,[' '],"[' 2  California', ' 2  Maryland', ' 1  Michigan', ' 2  New Jersey', ' 2  New York', ' 2  Ohio', ' 3  Texas']",,,,,,,,[' '],,,,,,,,,0,0
8/8/08,[' '],"[' 2  Georgia', ' 3  New Jersey', ' 3  New York', ' 1  Ohio', ' 2  Washington']",,,,,,,,[' '],,,,,,,,,0,0
8/12/08,[' '],"[' 1  Maryland', ' 2  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
8/15/08,[' '],"[' 1  Illinois', ' 1  Maryland', ' 1  New Jersey', ' 1  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
8/19/08,[' '],"[' 1  California', ' 1  Illinois', ' 1  Michigan', ' 2  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
8/22/08,[' '],"[' 2  California', ' 1  Massachusetts', ' 1  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
8/26/08,[' '],"[' 1  California', ' 2  Illinois', ' 1  New York', ' 2  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
8/29/08,[' 1  Georgia'],"[' 2  California', ' 1  Maryland', ' 2  New York', ' 1  Ohio', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' 1  Georgia'],1,GA,,,,,,,132000000,1
9/2/08,[' '],"[' 1  Georgia', ' 1  Maryland', ' 1  Massachusetts']",,,,,,,,[' '],,,,,,,,,0,0
9/5/08,[' '],"[' 2  California', ' 2  Maryland', ' 1  Massachusetts', ' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
9/9/08,[' 1  Maryland'],"[' 1  California', ' 1  New York', ' 1  Virginia']",,,,,,,,[' 1  Maryland'],1,MD,,,,,,,24000000,1
9/12/08,[' '],"[' 1  Massachusetts', ' 1  New York', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
9/16/08,[' 1  Ohio'],"[' 1  Illinois', ' 1  Massachusetts', ' 1  Ohio', ' 1  Virginia']",,,,,,,,[' 1  Ohio'],1,OH,,,,,,,15000000,1
9/19/08,[' '],"[' 1  Massachusetts', ' 2  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
9/23/08,[' '],"[' 1  Maryland', ' 1  New York', ' 1  Texas', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
9/26/08,[' '],"[' 1  Massachusetts', ' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
9/30/08,[' '],"[' 2  Illinois', ' 1  Michigan', ' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
10/3/08,[' 1  Michigan'],"[' 1  Georgia', ' 1  New Jersey', ' 1  New York', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' 1  Michigan'],1,MI,,,,,,,42000000,1
10/7/08,[' '],"[' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
10/10/08,[' '],"[' 1  California', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
10/14/08,[' '],[' 1  New York'],,,,,,,,[' '],,,,,,,,,0,0
10/17/08,[' '],"[' 2  California', ' 1  Georgia', ' 1  Massachusetts', ' 2  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
10/21/08,[' 1  Georgia'],[' 1  California'],,,,,,,,[' 1  Georgia'],1,GA,,,,,,,42000000,1
10/24/08,[' '],"[' 1  California', ' 2  Illinois', ' 1  Michigan', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
10/28/08,[' '],[' 1  Georgia'],,,,,,,,[' '],,,,,,,,,0,0
10/31/08,[' '],"[' 1  New Jersey', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/4/08,[' '],"[' 1  Illinois', ' 1  Ohio', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
11/7/08,[' '],"[' 3  California', ' 1  Michigan', ' 2  New Jersey', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
11/11/08,[' '],"[' 1  Michigan', ' 1  New Jersey', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/14/08,[' '],"[' 3  California', ' 2  New York']",,,,,,,,[' '],,,,,,,,,0,0
11/18/08,[' '],"[' 1  New York', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
11/21/08,[' '],"[' 2  Maryland', ' 1  Massachusetts', ' 1  New Jersey', ' 1  New York', ' 2  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/25/08,[' '],"[' 1  California', ' 1  Georgia', ' 1  Illinois', ' 1  New Jersey', ' 1  New York', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
11/28/08,[' '],"[' 1  California', ' 2  Georgia', ' 1  Illinois', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
12/2/08,[' '],"[' 1  California', ' 1  Georgia', ' 1  Illinois', ' 1  Maryland', ' 1  Michigan', ' 1  New York', ' 1  Ohio', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/5/08,[' '],"[' 2  California', ' 1  Georgia', ' 1  New York', ' 2  Ohio', ' 1  Texas', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
12/9/08,[' '],"[' 4  California', ' 1  Georgia', ' 1  Michigan', ' 1  New Jersey', ' 3  New York', ' 4  Ohio', ' 2  Texas', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
12/12/08,[' 1  Ohio'],"[' 2  California', ' 3  Georgia', ' 2  Maryland', ' 2  Massachusetts', ' 2  Michigan', ' 2  New Jersey', ' 2  New York', ' 1  Ohio', ' 6  Texas', ' 1  Virginia']",,,,,,,,[' 1  Ohio'],1,OH,,,,,,,207000000,1
12/16/08,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
